0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,true_label,svm_pred,rf_pred
-0.6743336,-1.2176436,0.7352566,-0.042982005,-0.10187323,-0.34126452,-1.1920072,-0.9454999,-1.3343716,0.8309506,-0.11115796,0.6287099,-0.9649739,0.07882447,-0.019910848,-0.20139351,-0.0953042,-0.036189407,-0.045072947,-0.06635334,-0.1436293,-0.23370528,-0.19181381,-0.121530004,-0.09207505,-0.12542379,0.037265453,-0.08144712,-0.20234725,-0.1478506,-0.06480303,0.0072736004,-0.020971995,-0.0042436947,-0.055751454,-0.044042468,0.07530219,0.15216897,0.21666235,neutral,fearful,sad
-0.52349645,-0.69171226,-0.73997587,-0.9563847,-1.2134103,-0.7960328,-0.856128,-0.44516066,-0.7686394,-1.9047787,-0.40685168,0.1383274,-1.4171444,0.85049677,1.4947705,1.5394626,1.6150324,1.3802687,1.2970364,1.1725467,1.0187447,0.4007064,0.10914457,-0.070130974,-0.35106185,-0.7107383,-1.8992287,-3.1376297,-2.67512,-1.6360643,-0.57712984,-0.23337339,-0.018963015,0.82368666,1.6718714,2.2053888,2.5340936,2.305035,1.970959,calm,fearful,sad
-1.5998445,0.69475526,1.8270845,2.0253842,1.4258943,0.5858068,1.5234087,1.298462,1.8717369,1.4856337,0.74842465,1.2601639,0.9647931,0.07292505,-0.06522873,-0.38484755,-0.51816714,-0.6019998,-0.5860488,-0.41933712,-0.39043733,-0.4304023,-0.44899738,-0.46385506,-0.3191685,0.047112286,0.22394907,0.22514653,0.08919069,0.13478382,0.23013525,0.42625627,0.57467264,0.5785938,0.25250977,-0.09294279,-0.36479634,-0.5574205,-0.5365353,happy,calm,calm
-0.29375938,-0.83542883,-1.1991984,-0.96653056,-0.64603907,-0.95750207,-1.0496833,-0.44623372,-0.7543948,-1.6238829,-0.62832326,0.3477282,-1.1619977,0.103112124,0.03173921,-0.12705025,0.0037870377,0.06597713,0.0458499,-0.0066479156,-0.11310036,-0.2341934,-0.20853275,-0.15004382,-0.12280874,-0.14798382,-0.070952445,-0.26969948,-0.4138852,-0.3975078,-0.32065633,-0.28167894,-0.38280973,-0.40121964,-0.41277236,-0.3588176,-0.22529234,-0.12530774,-0.059557028,calm,sad,calm
-0.7075369,-0.74320006,-0.6477285,-0.660698,-0.89688104,-0.6465177,-0.26158878,-0.6050182,-0.8184526,-0.46395686,-0.78446347,1.0293115,-0.67684126,0.18451379,0.19921026,0.0949695,0.2778647,0.35634547,0.37171137,0.339748,0.2927674,0.07725839,0.035032526,0.039088327,-0.036051407,-0.15855579,0.07701749,0.0045269844,-0.048113666,0.13797686,0.32108468,0.46578014,0.5079425,0.5446586,0.48438624,0.5716779,0.90721834,1.1890006,1.3854203,neutral,neutral,fearful
0.70533967,1.4328325,-0.25378188,-1.6253529,1.488486,2.1614683,-1.3549275,-1.8738123,1.3110502,1.3026854,-0.5635492,-1.2557266,-0.46451995,0.12279084,0.07422416,-0.062498216,0.1001225,0.18738438,0.19506128,0.15470605,0.07842669,-0.0763015,-0.061217446,0.012158829,0.03358417,-0.025883202,0.001901651,-0.14386049,-0.27416897,-0.22970477,-0.1327668,-0.039430693,-0.04486738,-0.0053863116,-0.044000432,-0.029133035,0.08597361,0.1478338,0.18942335,happy,happy,happy
1.2447425,0.10307318,0.066206045,0.12794936,0.9209114,1.3241132,0.32029045,0.1290967,2.7509925,1.507368,0.09410681,1.0830734,0.3811339,0.15968493,0.15510261,0.06526721,0.3002018,0.4502164,0.5270278,0.5206438,0.52512455,0.31402037,0.3448704,0.5464795,0.70561814,0.7401716,-0.06425517,-0.2682686,-0.4466035,-0.4956576,-0.47007027,-0.45463508,-0.5644961,-0.5768661,-0.59182566,-0.5844855,-0.55289924,-0.5386594,-0.5107178,angry,angry,angry
-2.0650399,-0.8630435,0.43526256,0.19893973,-0.9043905,-0.07742808,-1.016499,1.1191821,-1.1779323,-0.3955343,1.6424845,-1.681813,-0.44121224,0.0731829,-0.031635318,-0.21705526,-0.11346379,-0.05068714,-0.05186644,-0.062608816,-0.12786491,-0.21260147,-0.16480066,-0.08257955,-0.042594794,-0.07237883,0.05138378,-0.05662237,-0.17413141,-0.116868414,-0.041836094,0.017264469,-0.028036693,-0.029832259,-0.09413053,-0.09399157,0.008501766,0.07423046,0.13549335,calm,sad,sad
-0.27187818,0.8874207,-0.5716663,0.4129069,0.5610159,0.055439617,1.071191,-0.61331785,-0.10864369,1.0661937,-0.31519008,-0.064635664,1.7887585,0.0164155,-0.15042895,-0.3801812,-0.31416285,-0.23336157,-0.18172316,-0.10503489,-0.074617304,-0.09095346,0.023615506,0.22792087,0.40690833,0.48912886,-0.2226808,-0.5472302,-0.764231,-0.8457725,-0.7317232,-0.5713124,-0.4874531,-0.2821445,-0.13492404,0.036290456,0.3291389,0.5828426,0.8089428,happy,happy,happy
0.34998423,-0.88797283,-1.9565253,-1.5740286,0.016440162,-1.171062,-1.1080035,0.38262552,-0.25711992,-1.0435337,0.54604447,0.14203227,-1.8522832,0.07317175,-0.031635225,-0.21705534,-0.11346355,-0.050687794,-0.051866192,-0.06260965,-0.12786548,-0.21260147,-0.16480109,-0.08258046,-0.042594966,-0.07237931,0.05139718,-0.056623172,-0.1741323,-0.11686774,-0.041836467,0.017264444,-0.028036827,-0.029832928,-0.09413136,-0.09399198,0.008501649,0.07422959,0.13549292,happy,happy,happy
-0.20742549,-1.0978432,0.7377792,0.3675036,-1.5041853,-0.98547345,0.2397313,-0.3721786,-0.0813961,-0.22289659,-0.46420786,0.48959288,-0.76587343,0.073174,-0.031634722,-0.21705532,-0.11346355,-0.050687436,-0.051867805,-0.06261003,-0.12786594,-0.21260147,-0.16480036,-0.08257955,-0.042594712,-0.07237931,0.05138468,-0.05662014,-0.17413308,-0.11686939,-0.041834857,0.017263737,-0.028036226,-0.029830527,-0.09413269,-0.09399222,0.008500883,0.0742285,0.13549401,fearful,fearful,fearful
-1.2280517,0.20796554,-0.9841907,-0.4603321,-0.70599675,-1.3633778,-1.3367989,0.29107013,-0.74333626,-1.2222342,1.3037881,0.71585655,-0.7498136,-3.1356277,-1.4441773,4.353894,-1.8984951,-4.356584,3.3504019,3.5094073,3.1741755,2.4973483,-0.25238028,0.38581738,2.1865008,-0.056105774,-1.3668493,-1.1068717,-0.04244236,-1.2821251,-1.7420331,-1.3273071,0.11247945,0.7601873,-1.4494041,-2.445286,-2.8483553,-2.7957325,-0.9574465,calm,calm,calm
-1.3000898,-0.60094035,-0.3913094,-0.31609857,-0.95523536,-1.0028329,-0.5461877,0.6505394,-0.9400193,-0.7761603,0.9073677,-0.7803791,-0.18415785,0.07318006,-0.031637322,-0.21705453,-0.11346471,-0.050688315,-0.051865887,-0.06260634,-0.12786572,-0.21260147,-0.1647989,-0.082579106,-0.042595778,-0.07237873,0.051397245,-0.056622963,-0.17413144,-0.11686774,-0.041836355,0.017263858,-0.028034903,-0.029831568,-0.094130486,-0.09399229,0.008501364,0.074229114,0.13549393,sad,sad,sad
1.1862288,-1.0221623,-1.1336942,-1.1328083,-0.38244432,-1.3984573,-1.0076851,1.0600803,-0.8595252,-0.116752684,1.6169474,-0.5921224,-0.39869952,0.073177844,-0.03163575,-0.21705483,-0.113463864,-0.050687056,-0.051866494,-0.06260705,-0.12786499,-0.21260066,-0.16479997,-0.08257955,-0.042594086,-0.072379634,0.05135371,-0.05662408,-0.17413172,-0.1168679,-0.041837182,0.017264254,-0.02803651,-0.029833525,-0.09413056,-0.093992636,0.00850142,0.074229844,0.1354934,angry,angry,angry
1.1517096,-1.581018,-1.5030799,-1.3458904,-1.0552156,-1.4205846,-0.4278611,-0.40217668,-0.29224426,-0.51114225,1.0254191,-0.47884002,-1.0715175,0.07316806,-0.03163575,-0.21705493,-0.11346323,-0.050686665,-0.05186616,-0.062608816,-0.12786448,-0.21260147,-0.16480117,-0.08257955,-0.042594653,-0.07237964,0.05140223,-0.05662399,-0.17413236,-0.116868906,-0.041838005,0.017264394,-0.028036082,-0.029833538,-0.094131626,-0.09399198,0.008501649,0.07422934,0.13549457,happy,happy,angry
1.4559559,0.44360104,0.11050846,-0.7866116,0.85632426,0.50074244,0.83970153,1.0843747,1.3408592,0.17994444,0.11164985,1.0908036,1.3571013,-0.6240137,-0.6002411,0.5280559,0.2708837,-0.6021377,-0.3574207,-0.8416884,-0.60382473,1.3563409,1.6234007,-0.29672402,-2.013606,-1.3153199,-0.5418053,-0.31270042,0.46337348,0.050109893,0.49116158,1.7499907,0.42599282,-0.33170226,1.9032497,2.3947098,0.58997303,0.35934338,1.3709178,happy,happy,angry
-0.057285305,0.9024907,0.8253857,-0.027573394,0.6004715,-0.31740704,0.8731687,-0.60705674,-0.20197378,0.6588037,-0.16827813,-2.9421117,0.8087865,0.90696114,1.5026019,1.1342598,0.3769663,-0.62225765,-1.2165176,-1.3396679,-1.6703572,-1.5285884,-1.2527376,-0.7900291,-0.02412564,0.41977465,-0.122458905,-0.3249883,-0.3532117,-0.08484311,0.24885648,0.46922374,0.48344946,0.4347665,0.3057338,0.28815213,0.31859684,0.035804346,-0.4730828,sad,sad,sad
-1.3269025,0.74213254,0.9934286,-0.19698127,0.66797864,0.25848085,1.0462351,-0.277278,0.05734915,0.088306636,0.063684456,0.23422532,-0.33886537,0.30098125,0.43849313,0.41301742,0.6782806,0.79040086,0.8411309,0.7687122,0.6758652,0.27619287,0.12869422,0.089881144,0.025119487,-0.056844924,-0.37228894,-0.80896974,-1.0613679,-1.1924541,-1.0597054,-0.88670826,-0.8229558,-0.63133526,-0.4911454,-0.3848854,-0.2560679,-0.1658864,-0.0717633,neutral,neutral,sad
0.23660776,-1.0366639,1.0145836,0.4077736,0.13429877,-0.57224107,-0.20721929,-1.099083,-0.96716535,-0.9513029,-0.18943988,-0.672278,-0.97007847,0.022171978,-0.14167386,-0.38324252,-0.3565282,-0.34426075,-0.3900158,-0.40188015,-0.50577545,-0.5155338,-0.45590404,-0.43891585,-0.46242332,-0.5233868,0.16353706,0.14865495,0.09008404,0.25030875,0.3730444,0.47409385,0.490769,0.49851125,0.38577184,0.3779947,0.5473565,0.6606915,0.75154907,sad,fearful,fearful
0.23188004,0.50671804,1.1150131,0.6525323,1.3285177,2.135311,1.8419702,-0.15918188,-0.08530004,1.2483501,0.23355167,0.06315228,0.46659178,0.8938704,1.5199167,2.0736408,3.2100983,1.8095814,0.074826084,0.1109928,-0.49676758,-1.2135278,-1.3362452,-1.3694818,0.75276977,2.5466526,-2.4496748,-4.0033,-2.9044826,-0.074419945,2.4351668,3.0060663,2.267099,1.0468531,0.8366041,1.8299656,3.103493,2.6778708,0.086758085,fearful,fearful,fearful
0.115200706,-0.53056675,-0.7926029,-0.031805325,-2.0021908,-0.94689095,-1.4682541,-0.68092644,1.2285496,-0.5644537,-2.8292332,-1.2904501,0.4937218,0.15652843,0.14804718,0.05359757,0.28065047,0.42241257,0.48881376,0.47473517,0.46404687,0.25588885,0.27904058,0.45228255,0.5769178,0.5810532,0.23221861,0.273975,0.24975944,0.4684647,0.61366296,0.7308171,0.7710615,0.7706229,0.6192272,0.5926447,0.77378017,0.885285,0.9630514,sad,sad,fearful
-1.2990856,0.768519,0.025496004,0.28646544,1.5136975,0.7439861,-0.18988615,-1.2003618,0.6256596,0.25162944,0.6242379,0.34995693,-0.33639124,0.53393465,0.8918048,0.9074962,1.0618666,0.879834,0.60853076,0.30095312,0.014982668,-0.25869495,-0.29038927,-0.19822119,0.08178283,0.58423954,0.16587639,0.20397069,0.3209529,0.804497,1.1549519,1.342827,1.3529464,1.216038,0.9382488,0.89445287,1.1470518,1.2757593,1.2240785,happy,sad,happy
-0.5339733,0.69403553,0.53743166,1.8531926,0.5464471,0.6273176,1.817251,0.21209782,0.31810665,1.0038892,-0.28214392,-0.81708,1.6636301,0.10039869,0.02714132,-0.12815796,0.016867211,0.107262604,0.13087362,0.121752016,0.07885771,-0.045586795,-0.0028361764,0.1177706,0.19628972,0.18773781,-0.119021416,-0.3685362,-0.5757336,-0.675286,-0.67332596,-0.6788654,-0.81976575,-0.83761483,-0.829547,-0.8193246,-0.82242846,-0.83383656,-0.82306004,calm,calm,calm
-0.97841895,-1.2451241,0.9835396,-0.317908,0.066237785,-0.19063798,-1.0079454,3.0573688,-0.05680002,-0.45656413,1.2835927,-0.4782967,-0.5718117,0.23445307,0.30978754,0.27007878,0.5352159,0.63781434,0.62226367,0.49507457,0.37039712,0.0998647,0.064641275,0.12711662,0.13789177,0.067612514,0.3787294,0.5238349,0.5039677,0.67886406,0.6534043,0.53933793,0.29071763,0.036426757,-0.23960182,-0.4068491,-0.5055947,-0.6181368,-0.69357234,sad,sad,sad
0.60951084,0.80857164,0.32446373,0.4877601,1.283634,1.4694155,0.6555085,0.1728432,2.147992,1.1198077,-0.4302393,1.4134442,0.8467807,1.2549266,2.2586172,2.3285916,2.3048553,1.9510804,1.8599634,1.6382688,1.4203601,0.74762404,0.6183123,0.84460866,1.0233737,0.9818729,2.8234112,4.31361,3.3668811,2.0692103,0.80670416,0.53104335,0.42795506,-0.017773109,-0.5984707,-0.85757107,-0.9163858,-1.013574,-1.247724,sad,angry,happy
-1.9813088,1.4698308,1.868256,1.7731273,0.5942788,0.32882088,1.0197837,-1.7923107,-0.34263957,0.27947006,0.30691943,-0.36754835,-0.82209694,0.04780165,-0.024909772,-0.015619891,0.3774738,0.5630766,0.49367937,0.23522484,-0.082836375,-0.3616514,-0.4567831,-0.64434844,-0.92849106,-1.0991993,-0.10687499,-0.4199811,-0.82011724,-1.1020602,-0.94395226,-0.5600783,-0.28450966,-0.09814482,-0.14357375,-0.21611753,-0.27917984,-0.48035005,-0.75944924,calm,sad,calm
1.0614932,0.13631693,0.24358532,-0.2786349,0.74079424,1.2438116,0.21530837,0.035400644,3.0329106,1.1019523,-0.22147028,1.455053,0.28563836,-0.12163468,-0.4519837,-0.8519173,-1.0420775,-1.1724305,-1.3442528,-1.3597934,-1.57364,-1.3725421,-1.2807997,-1.4509162,-1.6582274,-1.8128577,0.014657859,-0.12382539,-0.26080364,-0.23772359,-0.17904194,-0.13474636,-0.20197769,-0.20857903,-0.2582049,-0.25731313,-0.18051498,-0.13465263,-0.08768274,angry,angry,angry
0.009651887,-1.2872251,-1.8380767,-0.7532765,-1.4177862,-0.9874739,-0.9113398,-0.21319412,-0.74825156,-1.51776,0.36220247,0.3142981,-1.8021264,0.073180705,-0.031636246,-0.21705493,-0.1134641,-0.050687604,-0.05186742,-0.0626096,-0.12786548,-0.21260183,-0.16480036,-0.08257955,-0.042595237,-0.07237931,0.051363662,-0.056621738,-0.17413205,-0.11686821,-0.041836426,0.017263291,-0.02803729,-0.029833931,-0.09413206,-0.09399256,0.008501783,0.0742309,0.13549423,happy,happy,happy
0.0047570653,-0.6444534,-0.5337358,-0.8670717,-0.38914347,-0.32691935,-0.7089951,-0.17254305,0.43294597,-0.7765768,-0.5001941,1.1821207,-0.28397977,0.06359785,-0.05246239,-0.24881414,-0.15868714,-0.09972789,-0.09626897,-0.0906013,-0.1389139,-0.20680656,-0.14821325,-0.052291825,0.0032049816,-0.010849974,0.018972779,-0.11276667,-0.23583229,-0.1845102,-0.10056556,-0.03464462,-0.07812814,-0.070652485,-0.11408088,-0.08597178,0.058327425,0.17316121,0.2755428,sad,happy,fearful
-0.65076345,-0.38030395,-2.2938664,-1.949411,0.60738915,-1.1144617,-1.5794739,0.36749303,-0.32201344,-1.4944836,1.319809,2.3474085,-1.3441097,0.68519324,0.60696155,-1.5089151,-1.890627,2.1916986,0.66742665,-3.7286296,0.067799754,1.2249657,-1.5263691,0.63719815,2.0503416,-1.4319865,1.9232737,-0.044724185,-3.5565357,-0.7479813,0.60691756,-1.6310091,-1.9843849,-1.8609344,-1.0214874,1.0107266,0.57918906,-0.6026083,1.8427286,happy,happy,happy
-0.4245901,1.3910019,2.4364927,1.4578962,-0.08947941,0.6949296,0.78723484,1.3401533,0.64830244,1.085417,-0.38210616,-1.1184922,0.8990664,0.40223357,0.59138227,0.46718717,0.6920563,1.0408514,1.4292239,1.3250197,0.88322186,0.15191351,0.10776136,0.6198062,1.2260635,1.2017821,0.18822466,0.124087125,-0.124506995,-0.18382838,-0.036315344,0.0690966,-0.39627436,-1.1858485,-1.5486114,-1.269653,-0.70980865,-0.48087916,-0.98604935,sad,sad,sad
0.654943,0.3422645,0.14098571,-0.08632049,0.6606794,0.6186349,0.39228368,-1.8717325,1.3603628,1.055389,-2.1489613,-0.9848661,1.6003443,0.07317863,-0.03163684,-0.21705474,-0.11346355,-0.050686337,-0.051866606,-0.06260925,-0.12786548,-0.21260127,-0.16480017,-0.08257909,-0.042595237,-0.0723781,0.051392302,-0.056624256,-0.17413285,-0.11686907,-0.041835397,0.017264474,-0.028035538,-0.02983251,-0.094131514,-0.09399211,0.008500244,0.074230075,0.13549393,fearful,fearful,fearful
1.0116092,0.5009467,0.33214897,0.7844692,1.6981226,1.0179489,-0.7024255,-0.069435045,1.9338825,1.2461367,0.084809065,0.96200955,0.5518567,0.8779974,1.6757905,2.193888,2.9391732,2.914491,2.619547,2.0483038,1.6404681,0.7092658,0.35435778,0.4415979,0.74992394,0.922633,0.0852102,0.022581518,0.023497282,0.4283551,0.9374135,1.3660427,1.5881739,1.6014212,1.3804569,1.2754858,1.2421149,0.84819,0.3954518,angry,angry,angry
-0.8702919,0.78151745,2.007044,0.8480288,0.23802292,1.0853182,1.2344857,1.6570625,0.8144204,1.2554039,0.15763648,-0.092977956,0.89935464,0.25667194,0.3603294,0.35740453,0.6861255,0.85142976,0.90224373,0.80333984,0.7345884,0.40127447,0.35869136,0.49024084,0.5705187,0.5409211,0.18490188,0.18991503,0.15004493,0.3428534,0.47776482,0.5657308,0.52732706,0.41512975,0.1488977,-0.062349975,-0.23811063,-0.5334489,-0.8666331,neutral,neutral,calm
0.28754976,-1.024723,-0.061400782,-0.67373294,-0.73178387,0.17286886,-0.4329607,-0.30265006,-0.31610572,-0.5595071,-0.3701543,1.312232,-0.72057974,1.9772967,3.2707348,2.1607277,0.4672458,-0.068950765,0.5997926,0.054323245,-2.4204552,-3.6221623,-3.0754259,-1.6102043,-0.32022902,-1.1685624,-1.4903909,-2.260437,-1.3166124,0.0137291085,0.28145972,-0.45420367,-0.7919219,0.2639546,1.3180181,1.4535578,0.8979875,0.23871434,0.66056985,fearful,fearful,fearful
-0.9914887,-1.048094,0.69909614,-0.55471486,0.038897954,-0.35319787,-0.7893576,-0.78555214,-1.0983655,0.13520795,0.32642326,0.65700847,-1.0337962,0.07317602,-0.03163575,-0.21705455,-0.11346355,-0.05068683,-0.051866904,-0.06260841,-0.12786503,-0.2126022,-0.16480072,-0.08257911,-0.042595237,-0.07237931,0.05139106,-0.05662185,-0.17413203,-0.11686758,-0.041839115,0.01726351,-0.028037522,-0.029833449,-0.094131544,-0.09399186,0.008502485,0.0742305,0.13549392,neutral,fearful,sad
-1.8836439,-1.2811224,0.39295858,0.33739102,-0.94984245,-0.059273615,-0.8641807,1.2552375,-1.5013174,0.21451336,1.4443302,-1.501757,-0.4102844,0.076833464,-0.023958655,-0.20643869,-0.10026567,-0.038544144,-0.043213632,-0.06001893,-0.13226768,-0.22206654,-0.17936224,-0.10636109,-0.07624205,-0.112537645,0.00928226,-0.13078998,-0.25878382,-0.21069244,-0.112985544,-0.016750088,-0.013259344,0.03872963,0.012394211,0.046807792,0.19878101,0.29841545,0.37170354,calm,calm,calm
-0.41065067,-0.82379967,-0.24090032,-0.6854057,-0.9931643,-1.7883755,-0.6402663,1.8940762,-1.4957687,-1.4754108,0.27610874,-0.1478769,-1.2037281,0.07317204,-0.03163619,-0.21705543,-0.113464035,-0.050687436,-0.051866606,-0.062608816,-0.12786509,-0.21260117,-0.16480036,-0.082579836,-0.042596135,-0.07237883,0.05137735,-0.05662366,-0.1741324,-0.11686845,-0.04183426,0.017264282,-0.028036667,-0.02983367,-0.094131455,-0.093992755,0.008501767,0.0742306,0.135493,sad,sad,sad
0.062926784,1.041177,-0.45612845,0.8119497,0.63640517,-0.15658922,0.6734261,-1.0811622,-1.3715557,0.301836,0.38635573,-1.9116491,0.52205336,0.7783518,1.40693,1.6387819,2.0544555,2.015058,1.8912984,1.5866623,1.4349927,0.86081344,0.7831119,1.136836,1.6358321,2.0816524,-0.29844987,-0.6309727,-0.70428264,-0.52768826,-0.21882243,0.024955073,0.13317426,0.24654911,0.20308593,0.16336846,0.1816455,0.08363461,-0.08516555,neutral,sad,sad
0.36704803,-0.9020461,-1.3022248,-1.3517915,-0.3558443,-0.94316995,-1.6390793,0.2803004,0.051597882,-0.89762926,1.9827417,0.5579851,-1.4210052,0.07317857,-0.031635184,-0.21705493,-0.11346197,-0.050687816,-0.051866606,-0.06260792,-0.12786499,-0.21260169,-0.16480036,-0.08257907,-0.04259495,-0.072380744,0.051376797,-0.056622256,-0.1741323,-0.1168683,-0.041836288,0.017265515,-0.028036369,-0.029831773,-0.09413324,-0.093989976,0.008499955,0.07422976,0.13549484,happy,happy,happy
-1.0949451,1.1392384,1.8764833,2.221796,1.1598881,1.2170765,2.1048558,1.7237352,1.1589149,0.3152767,0.23740509,1.0370669,0.9204113,-0.4866985,-0.019058043,1.057021,0.83607674,1.5792283,-0.4440546,-2.2108848,1.1585164,1.4650915,1.0721594,1.8246233,-1.3177663,-0.68697745,0.5774344,0.68396497,0.74792844,1.0685534,-0.13216947,-0.8152472,-0.38333446,0.17432137,0.17283845,-1.3794135,-2.943348,-1.8606334,-0.62082267,calm,calm,calm
-1.1833127,-1.2378259,0.7272397,-0.046896003,-0.2640625,-0.32621425,-0.5554027,-0.44214267,-1.0836746,0.6905384,0.07695087,0.5170091,-1.51974,0.072654635,-0.03270436,-0.2184229,-0.11490046,-0.05156353,-0.051777948,-0.0614162,-0.12542534,-0.20993714,-0.16180827,-0.078745626,-0.0383276,-0.068533294,0.051385615,-0.056623764,-0.1741317,-0.116868936,-0.041836347,0.017262941,-0.028035838,-0.029832387,-0.094133176,-0.09399258,0.008501509,0.074229576,0.13549457,neutral,fearful,calm
-0.7589875,-1.4134696,-0.43053982,-0.6390489,-0.4786071,-0.5333061,-1.306659,0.6789679,-1.0150222,-0.63962954,1.2852544,-0.43470713,-0.9364341,0.07317161,-0.03163629,-0.21705534,-0.11346325,-0.050686713,-0.05186692,-0.062608816,-0.12786601,-0.21260147,-0.16480073,-0.08257909,-0.042595237,-0.07237872,0.051358964,-0.056623388,-0.17413135,-0.116868205,-0.041837122,0.01726517,-0.0280346,-0.029832652,-0.09413136,-0.09399261,0.008500046,0.07422911,0.13549513,sad,sad,sad
-0.5150216,-0.7202434,-2.151569,-1.8955717,-0.040793754,-1.0809993,-1.7416523,0.82016236,0.110701084,-1.3489329,0.89334553,2.4142144,-1.1391808,0.03500872,-0.11305892,-0.3364836,-0.28234506,-0.25009012,-0.28088185,-0.29537013,-0.3910603,-0.42416385,-0.3647878,-0.31982768,-0.31348878,-0.35981238,-0.010670075,-0.17207111,-0.32885468,-0.34097597,-0.30074775,-0.26628566,-0.34143957,-0.3393166,-0.3716486,-0.37150994,-0.32083294,-0.29871938,-0.2640546,happy,happy,happy
-1.0631129,0.6592198,1.5016798,0.65860903,0.7395554,0.7130732,1.0734754,0.46199536,-0.30259952,0.31169546,-0.97428757,-1.550571,0.36671394,0.07317037,-0.03163575,-0.21705453,-0.11346355,-0.050687168,-0.051865783,-0.062609546,-0.12786548,-0.21260203,-0.16480054,-0.08257865,-0.04259632,-0.0723805,0.051403582,-0.056624208,-0.1741319,-0.11686774,-0.041835308,0.017263277,-0.028034627,-0.029832106,-0.09413098,-0.09399062,0.008501075,0.07422926,0.13549578,sad,sad,sad
-0.9021193,0.9202685,1.6052743,1.8477516,1.4369376,0.5655411,1.3682061,1.933299,2.4534945,1.4631948,0.72748995,1.6157144,0.98207486,-0.0022465917,-0.19339985,-0.45712128,-0.4546666,-0.44704556,-0.48700452,-0.47569606,-0.56109023,-0.5389318,-0.45996723,-0.4246295,-0.42791,-0.47360697,0.26681367,0.32851574,0.28693327,0.44624662,0.47770733,0.4350231,0.2501311,0.041363087,-0.22463566,-0.4086444,-0.5484551,-0.7229567,-0.87070066,calm,calm,calm
0.25903592,-1.2269182,0.8535257,0.7565153,-0.5069528,-0.37302554,-0.65039957,0.063479304,-0.446138,-1.4047827,-0.7165878,-0.2662076,-0.5235187,-0.1926336,0.107203774,0.69562197,-0.57568616,-1.0016993,1.2221913,0.8599852,-1.2607446,-0.46391204,0.81457806,0.36403242,-0.8371126,-0.22714919,0.27572104,0.25544012,-0.09708344,0.089925215,0.9934547,0.81201303,-0.07935297,0.87273395,1.2014854,0.05915222,0.45163393,1.5991588,0.37481222,sad,sad,sad
0.67125326,-0.8670014,-0.609372,-0.08675373,-1.5290111,-1.286884,-0.18733346,-0.51022863,-0.58558667,-0.27280995,0.5291646,-0.03274997,-0.87108546,-0.015455058,-0.1816848,-0.2992734,-0.031665027,0.17489958,0.22671197,0.18217124,0.08435332,-0.1328421,-0.22528607,-0.31376097,-0.35572252,-0.25484115,-0.059425317,-0.26542163,-0.4471938,-0.4437955,-0.24830785,0.06674676,0.38627225,0.7200808,0.7797575,0.7867439,0.80709845,0.51355964,0.08600315,fearful,happy,fearful
1.5905108,-1.0437217,-0.093341604,-1.9928924,-1.2673454,-0.080700666,-0.7556734,-1.2957084,-0.025868112,-1.0248349,-1.0929445,1.7170738,0.24207184,0.40720296,0.6985943,0.90200084,1.4758191,1.6959641,1.708788,1.5226045,1.5691593,1.1439526,1.1010215,1.3483348,1.4941697,1.5110111,0.11761161,0.12624647,0.2235747,0.5793476,0.73379844,0.8244635,1.027054,1.3738694,1.4038436,1.2986614,1.2098708,0.96552366,0.904865,fearful,fearful,fearful
1.2101352,-0.9237632,-2.5660732,-1.5938244,-1.4149377,-0.9600132,-1.6601369,-0.9384545,-0.052142292,-0.5950441,0.0035514715,1.8796233,-0.51543236,-0.9633787,-1.5439634,-0.79423964,-0.37173787,-0.7415668,0.10436246,1.8654188,3.2534418,2.3349538,0.5734471,-1.8766533,-2.4424956,-0.2894053,-0.017701503,-0.3781582,-0.7549404,-0.30797315,0.46705765,0.61785406,0.63239956,0.8196086,0.4098435,0.1507072,0.9731902,2.0566578,1.9779743,fearful,happy,fearful
1.4721879,0.72182256,-0.2290255,-0.36786732,0.07607417,0.5277981,0.8859361,1.0268918,0.75295347,-0.18955334,-0.4050116,0.304578,1.0014359,-1.6967795,-1.6688792,1.3766541,1.2454479,-1.1395519,-1.4116235,-2.2632148,-1.4422057,2.699986,3.4883158,0.28909206,-2.9377565,-2.7504375,-1.183011,-0.57299286,1.4450984,0.48492002,-0.95389575,0.21964446,1.0364189,1.4114575,1.7068197,1.342059,1.5644474,1.4791821,0.20572273,happy,happy,angry
2.1378298,1.15571,-0.8954053,0.9806616,-0.42905593,-0.029760636,1.24212,-0.6057117,-1.8847743,0.41560864,0.37483546,-3.029494,-0.08640725,-9.329797,-4.0712748,4.7428865,-2.0969684,2.5109499,-1.7301469,1.0634247,-0.25617814,1.9782408,-0.7603303,0.34103328,3.594549,-1.7641672,-4.7337365,-0.85723406,0.93223995,0.5377755,0.31018052,-1.7096198,4.2277856,2.82218,2.9860797,-0.19157188,2.6577935,2.9649131,3.614092,happy,calm,happy
