0,1,2,3,4,5,6,7,8,9,10,11,12,label
-486.28387,79.96054,-7.8500447,18.319834,-1.4665099,4.695804,-9.299387,2.351046,-3.1916685,-6.6333437,-6.5032372,-6.9358892,1.0654621,angry
-473.11734,65.32441,-16.81381,-0.26275083,-11.474878,6.6022544,-15.288392,-2.315339,-1.7299116,-12.140504,-5.956551,5.288217,-2.7293463,angry
-498.17212,72.64155,-15.433672,12.587551,1.1589638,5.8083534,-11.622654,-6.9367146,-8.526986,-6.453429,-11.256006,-3.4899452,1.1812735,angry
-470.22543,51.334103,-29.509193,4.2880325,-7.2097964,-11.146082,-21.751158,2.2246299,-13.905227,-14.759708,-0.81373245,-8.223499,-8.60567,angry
-483.3185,82.01352,-21.538664,9.175432,6.6785793,15.753263,-17.065407,-2.8826928,2.7680483,-7.301805,-8.28801,1.2492809,-2.0640054,angry
-506.98553,48.58246,-18.605682,9.137656,1.8278928,-0.11821044,-19.851194,-3.2711818,-8.706014,-14.234123,-8.191043,1.738071,-7.164795,angry
-388.54227,74.21038,-11.802969,5.3316064,4.8514543,13.321257,-9.3725,3.112121,1.2527624,-8.986751,-5.4154377,5.818751,1.0989134,angry
-438.55344,82.569565,-28.482285,4.879906,-3.0910208,8.33772,-24.204443,-1.4184843,-0.630331,-1.7772713,-11.257307,-0.99663866,6.411515,angry
-382.06155,43.892258,-35.771187,-1.1644133,-17.865168,-7.236151,-22.53877,-4.186655,-9.186844,-13.795369,-2.7876709,-6.136309,-6.3001494,angry
-399.59146,80.37219,-23.760057,9.114089,3.4191716,5.488186,-16.309437,-12.746467,-0.3942664,-4.4535604,-21.936996,-4.60669,5.6689253,angry
-409.79123,43.304813,-37.156284,3.6833646,-15.190206,-6.831482,-17.693926,-7.540515,-8.811535,-16.680357,-15.791627,-0.18030992,-4.7726893,angry
-446.39267,78.463005,-15.41922,5.0008497,1.9434645,12.800876,-11.32836,-4.3020835,-3.7614052,-6.1584163,-8.210355,-8.19554,-0.18384498,angry
-450.56097,43.192905,-36.99608,1.5151057,-18.750616,-7.4696517,-19.317799,-3.9000201,-11.326353,-13.438405,-3.960569,-4.736955,-9.984674,angry
-623.8771,90.99602,-11.4704,15.08104,2.8161883,12.477466,-7.9095726,-3.8455899,-7.9096394,-4.422672,-12.306981,-7.9510207,4.849061,calm
-607.7565,69.867744,-23.924372,0.512584,-11.381792,-14.291071,-18.021109,5.031022,-13.251315,-16.872738,-3.1108992,-7.40151,-9.134676,calm
-533.3729,106.73454,-13.776689,18.928865,0.184526,6.508707,-5.011234,-5.436269,-9.400112,-3.4895437,-7.2831974,-8.399567,8.7409,calm
-602.5287,63.297443,-30.9681,4.377819,-6.1552725,-5.244906,-22.43322,-2.261077,-16.306112,-16.917845,-0.90667623,-5.9902506,-9.98087,calm
-722.61176,111.07196,4.7681694,26.267384,11.056666,10.595945,-6.9204073,-3.1199384,1.1521845,-5.655628,-5.258373,3.1356456,-0.47945017,calm
-709.1893,69.25001,-14.953639,8.484046,-13.536685,-0.26554006,-21.796661,-2.1793802,-6.671358,-16.84365,-3.097726,-1.127469,-6.6959224,calm
-714.66364,88.3841,-0.7270457,18.517824,4.420522,9.592525,-12.321468,-1.9228314,-5.1196175,-9.055381,-1.1162807,-2.3760827,-2.764905,calm
-630.66296,57.858196,-15.603992,5.711132,-3.2168603,1.8707815,-17.068481,9.7819195,-7.4581747,-15.076903,-0.1774283,-4.657904,-4.967632,calm
-678.28064,116.23601,3.4367614,15.29169,-2.1957276,7.5312285,-6.2027464,-13.971473,-10.0945215,-6.5048113,-3.5089598,-6.3738933,-6.455136,calm
-489.59204,62.350777,-22.211668,-0.68120193,-5.0694065,-0.32894418,-21.225275,-7.7368574,-15.141743,-22.639263,-10.583885,-2.887516,-4.0121694,calm
-618.51776,94.04865,11.642018,17.491531,-3.5756657,12.16351,-7.2166886,4.7758718,-5.6889715,-1.2288675,-8.175873,-6.761787,1.7128817,calm
-587.4407,60.228664,-28.092497,3.5358531,-9.2863245,-1.3162344,-22.801579,-3.2401273,-10.592942,-18.254982,-11.264018,-3.025146,-8.419925,calm
-639.0905,94.68986,-11.729505,13.335732,2.2460697,7.0965247,-5.7384467,-5.6162243,-5.908742,-2.8440278,-9.759374,-3.057973,8.215809,calm
-690.39606,58.36286,-18.111824,5.590833,-10.204406,0.31409964,-22.746758,5.943452,-16.435045,-9.7378845,-1.1281048,-9.559272,-4.4486575,calm
-636.22015,99.58869,1.7622507,19.680775,9.449632,7.2984033,-2.789158,4.0688725,2.8542688,-1.4182181,-4.0254664,1.8038913,1.8500975,calm
-588.37976,60.79551,-12.937751,2.2643883,-3.131889,0.39626646,-23.752666,-4.692268,-17.829489,-14.642085,-3.2749176,-0.7485452,-11.04679,calm
-626.0775,92.91014,4.3703237,19.92335,9.797354,12.892357,-2.2330494,6.903098,2.254433,-6.0216203,-6.0042377,-2.0479083,2.4499984,calm
-676.6591,98.22557,-5.3910484,25.070927,1.3438178,15.916718,-3.8263478,1.4054371,-3.4720335,-1.9398384,-10.92454,-6.207568,10.006259,calm
-681.31683,55.878693,-30.042065,9.424156,-15.669238,-7.1647797,-24.281183,-5.4479246,-11.576948,-21.922327,-5.670498,-4.920991,-12.274803,calm
-551.1697,104.55453,-5.8587365,0.7504804,1.5833158,8.483761,-14.13745,-8.4752,-4.178396,-5.3121576,-18.243729,-13.066393,9.953226,calm
-533.48663,55.455917,-27.955246,4.8917274,-19.755878,-4.6264386,-21.918941,-4.513515,-6.2110534,-15.08957,-19.266075,-1.8927683,-3.9140115,calm
-620.43115,92.90821,0.30020708,9.486246,2.7656586,24.960337,-7.9418316,0.9309796,-3.432797,-8.167105,-3.3128154,-4.997357,3.1131105,calm
-593.62317,72.80267,-32.536434,0.67857313,-17.60075,-11.368666,-23.33557,-9.124805,-11.169209,-17.915508,-9.359681,-4.8620505,-9.906775,calm
-612.4746,85.19426,-12.364426,13.244231,1.9777904,12.846442,-9.379376,-2.0521874,-8.084447,-6.233298,-15.1161375,-6.092253,4.1308618,calm
-616.8701,72.177635,-22.80273,4.4091935,-10.212042,-13.880141,-16.938179,3.6066046,-13.506048,-15.5891695,-2.843694,-5.7658815,-8.137136,calm
-559.5058,101.37118,-9.83606,18.04852,0.8736225,7.254882,-3.0702283,-4.5379133,-8.575913,-2.2213435,-7.528996,-10.0694,7.2634115,calm
-591.3247,68.95426,-36.236507,3.8631563,-7.798855,-10.060621,-18.766546,-2.939473,-16.888294,-17.152973,-2.3669326,-8.232609,-7.529127,calm
-615.87897,114.518616,-10.154252,15.406205,12.070241,-1.6460679,-20.458261,-10.270802,2.9622393,-6.589586,-9.150513,0.0840052,1.6966093,calm
-701.8431,76.349884,-18.319122,5.513184,-9.234175,-2.7331758,-23.712135,-0.95932037,-6.7407603,-15.946149,-1.326822,-0.8763841,-5.782017,calm
-693.55096,99.02215,-0.44152597,19.592743,6.5853767,11.423466,-14.856368,-7.0640683,-8.550151,-8.267157,0.34686407,-3.5475688,-4.084993,calm
-638.83594,57.645016,-15.234944,4.649818,-3.9797115,1.9409932,-19.778051,8.153979,-8.128039,-14.928445,0.05225171,-4.2924895,-3.4561694,calm
-656.5358,106.03995,4.3387427,10.910785,-0.47073045,4.6042857,-9.414085,-15.634078,-10.719871,-6.344096,-3.746759,-5.991996,-7.0022545,calm
-490.1384,62.305733,-20.293772,0.08630659,-4.463892,-0.7632935,-25.781126,-8.033116,-14.197862,-19.560759,-8.0364895,-4.518411,-4.8319497,calm
-618.5487,90.35856,9.771749,18.607012,-3.4624648,11.055096,-5.6767592,5.728294,-2.31908,0.99411416,-8.548085,-5.1910076,3.2736104,calm
-609.12836,65.82598,-30.521576,2.4090035,-9.595013,-4.870754,-18.128517,-7.104194,-10.971662,-18.629282,-11.709243,-2.36646,-9.937145,calm
-665.6419,106.238846,0.10613691,13.8074255,2.7249022,4.637898,-6.071706,-7.9274983,-8.413273,-5.0461016,-10.151107,-4.1013417,7.2047424,calm
-676.49194,50.095844,-14.377651,3.126581,-7.9547286,-2.9514537,-19.323326,6.3781686,-16.326115,-6.7820296,-3.2236845,-6.7800303,-3.9402082,calm
-628.47034,93.18703,2.9307613,21.605165,8.939649,9.01192,-5.13324,7.18954,4.3075247,-1.6195308,-4.3070803,1.9768785,3.153363,calm
-636.0048,62.536392,-12.748458,3.7548094,-2.354228,2.499149,-21.704906,-6.833234,-16.553148,-12.226488,-3.9648724,-1.4220926,-10.577486,calm
-573.96844,98.19037,-3.250977,14.484089,3.53395,9.561948,-6.561686,5.8982716,-1.120937,-10.8780775,-8.888477,-4.6160407,3.379294,calm
-676.8595,96.84123,-9.494288,23.979355,-1.5448457,13.648279,-5.4379272,1.1917403,-3.7937276,-2.1880553,-12.391044,-8.495231,8.060812,calm
-638.00336,55.774334,-31.078472,10.54378,-16.276653,-6.275379,-25.098803,-4.4616866,-9.149589,-23.225824,-4.0206437,-2.1390553,-13.081833,calm
-548.09753,103.52768,-3.5064747,1.3636788,1.2048725,10.145233,-14.566305,-7.5564313,-1.9905909,-3.7948847,-19.953926,-11.970191,10.001817,calm
-545.20264,64.8164,-33.202675,11.181337,-22.3692,-6.7964654,-21.412146,-5.3584323,-4.4599123,-17.352175,-18.81309,-5.948092,-4.968111,calm
-623.34595,95.67634,-3.6874192,11.117157,3.7139595,22.880108,-6.938922,0.9265358,-3.426339,-4.986194,-2.1853678,-7.899528,5.593725,calm
-620.01154,76.560234,-24.845432,0.5368436,-16.847404,-12.0498295,-22.324133,-8.866136,-10.130818,-17.310987,-8.66016,-6.0752053,-10.047481,calm
-628.4344,86.78328,-2.436178,19.645216,-0.18731286,9.759245,-7.0774965,-0.19415197,-6.0324793,-3.5036812,-14.246833,-8.155127,2.9025235,calm
-596.7899,66.608055,-21.16303,3.917317,-12.880773,-14.032174,-17.103786,3.3303707,-14.99733,-14.719217,-5.9463687,-7.0589385,-11.076072,calm
-505.5115,92.1914,-17.238829,16.620981,-2.3081706,11.2299,-3.6929407,-5.8165812,-11.129022,-2.339869,-5.823608,-6.9775205,7.5821304,calm
-582.7015,63.862843,-31.936779,4.313727,-9.939358,-7.4086127,-18.999264,-3.0885746,-15.18605,-17.15862,-2.8866286,-6.33888,-8.488999,calm
-723.9287,102.95501,9.686907,28.00242,3.9003065,8.950754,-3.3827093,3.2889006,-0.84119344,-7.2017145,-5.932863,4.5706377,2.0485938,calm
-700.0697,72.31716,-16.295462,3.5126364,-13.763294,-3.8255973,-24.004065,-1.1599625,-10.057837,-16.328684,-2.7713957,1.8300052,-7.8892555,calm
-704.1525,101.23401,-3.5475552,17.197388,4.6539063,7.2588296,-14.5598345,-0.91555965,-8.959767,-15.411313,-3.2382665,0.49443015,-5.6937623,calm
-642.7009,56.524918,-15.893573,8.332531,-6.195147,4.1998687,-20.854214,9.3551655,-5.483277,-17.31977,1.4515398,-0.77649415,-5.798472,calm
-641.07355,103.49289,-8.647682,16.069395,2.8806372,10.699097,-9.502895,-9.766359,-9.164355,-5.3069425,-7.3312893,-5.6441383,-6.204914,calm
-494.18506,59.137947,-20.245043,2.4486787,-6.200146,-2.2277386,-20.022724,-7.51349,-14.811326,-24.500837,-10.30617,-4.763154,-5.177505,calm
-593.13916,86.79887,10.632695,17.030499,-3.1101801,9.713844,-4.8024545,3.474607,-6.416937,-0.57479745,-9.101182,-5.3509808,0.5637261,calm
-601.4234,58.20897,-23.971104,0.31202736,-12.287103,-1.2242894,-23.14078,-2.3949888,-12.542945,-17.136396,-11.034378,-3.112744,-10.306217,calm
-657.59595,100.399925,-5.689793,14.548428,1.3691713,7.1195827,-6.1622567,-8.43437,-6.714878,-2.8372688,-10.115275,-5.3251534,7.1207933,calm
-675.5119,51.361927,-19.677124,9.8462715,-14.168941,2.5704505,-21.336756,5.6203785,-13.586921,-12.443279,-2.0668418,-8.059145,-8.482291,calm
-627.65765,92.44029,0.52631277,21.088789,9.665769,9.756459,-6.569707,2.9729888,2.1416385,-3.497637,-3.807651,-0.27702466,-0.71334463,calm
-603.82404,57.81984,-11.624688,4.89898,-4.359915,5.2395835,-24.267672,-6.0008802,-16.668865,-11.074816,-4.6306033,-0.9765518,-11.468693,calm
-588.734,97.93167,3.961363,19.482748,0.27000242,13.596982,-2.5909293,6.496423,-5.071554,-9.994187,-8.695934,-3.0878053,2.0815675,calm
-628.12006,87.94681,-2.056868,22.709112,-2.1241307,12.083215,-0.39382288,0.61714345,-6.97631,-3.9503984,-9.632997,-4.1848273,6.1127987,calm
-628.70514,47.12873,-28.60111,6.544849,-19.161018,-6.221764,-26.979832,-2.8261447,-10.501452,-21.585617,-7.495434,-2.156188,-12.436969,calm
-538.49146,98.33012,0.16226667,5.409537,-0.730294,10.395095,-12.966914,-4.7621093,-5.7093277,-5.3000245,-18.695644,-11.305067,6.947001,calm
-556.7672,54.092823,-20.802626,10.359844,-22.79631,-4.9204926,-18.513922,-2.2367058,-9.890377,-14.738106,-17.953787,-2.9081402,-6.3570113,calm
-591.9367,94.34347,-9.154749,6.4678235,5.002889,22.527737,-10.471763,-0.13158554,-3.9588096,-7.0862556,-4.9890404,-5.591582,5.121817,calm
-604.8463,54.03904,-21.52852,9.114627,-20.370304,-10.296584,-18.056961,-5.6914377,-11.123801,-13.644382,-7.406148,-8.825781,-9.012814,calm
-598.689,84.9518,-9.601196,14.36393,0.5512002,8.880746,-8.474034,-3.856248,-8.890462,-5.3138065,-15.2036495,-8.012406,4.3821125,calm
-600.6165,65.064606,-22.673506,1.7375423,-12.696935,-12.857446,-16.881628,2.8224144,-16.156363,-13.462729,-4.0312533,-6.32894,-11.398198,calm
-585.4609,91.12738,-5.4383626,21.759861,-1.859674,10.9912615,-1.2605994,-5.3445263,-10.1501,1.376607,-6.0623565,-8.829617,7.1417675,calm
-568.0677,64.67478,-34.074974,4.9434595,-7.1967635,-8.928907,-22.642073,-1.3567419,-18.159796,-19.810652,-3.5114992,-7.0707483,-12.586357,calm
-683.0204,118.98185,1.9214146,23.240665,4.7202473,10.418249,-10.532571,-3.509562,-1.9940679,-6.9992304,-7.245561,2.332585,4.102961,calm
-678.35815,73.068565,-20.420193,3.6746025,-11.651192,-2.9457579,-25.486082,-0.79404837,-9.105794,-17.44392,-2.6346238,-0.17640172,-6.1583257,calm
-684.26935,87.3056,0.92588013,22.608969,6.2941275,10.736559,-19.008802,-3.9902656,-8.758184,-6.709682,-2.8488033,-3.2561965,-4.6610246,calm
-617.64,56.780853,-17.938065,9.126595,-6.0360384,4.214769,-19.77116,9.839929,-5.4449296,-14.825793,2.6081767,-3.748948,-6.0347695,calm
-606.081,99.5419,-15.166211,13.809491,5.910795,8.105208,-13.045805,-11.471541,-8.661556,-4.6393685,-6.8372183,-6.465989,-5.025247,calm
-475.01193,52.589485,-16.56394,2.1024232,-4.4422793,-1.5157819,-20.494516,-8.288912,-13.180546,-23.342651,-11.091274,-3.3532026,-6.4611797,calm
-621.10925,85.53577,9.394138,21.361914,-5.169964,8.924887,-5.3532286,5.812033,-5.0365443,0.82860124,-8.714911,-5.391106,1.7439411,calm
-600.1197,62.190243,-25.90614,1.4179193,-12.248631,-2.520305,-21.281258,-5.2281475,-11.307743,-21.821722,-9.985661,-3.7125368,-11.253157,calm
-656.5146,99.57675,-1.8104328,15.185943,0.27748507,5.954176,-5.4134693,-9.328154,-9.080938,-4.8635445,-11.24117,-4.211245,6.013966,calm
-690.0348,53.25836,-18.143663,12.123504,-14.557118,0.25291654,-20.45038,3.4070823,-14.19721,-11.008687,-2.3058312,-7.4768996,-7.0978675,calm
-619.4804,89.33031,0.34036463,23.605492,8.45705,11.147236,-5.051414,3.172716,1.8858247,-3.180323,-3.1760209,-0.5449953,-0.6097731,calm
-627.5274,53.389496,-11.44866,7.913315,-8.583388,4.5904737,-22.473175,-6.876995,-15.659184,-8.971309,-5.40674,-3.3234718,-11.68484,calm
-624.5666,91.39035,7.474468,24.38495,6.6928654,15.538808,-1.9853607,8.643202,0.9692115,-7.1156554,-9.25726,-2.4315765,2.9989219,calm
-600.9042,88.83679,-10.199298,21.644335,1.8205978,9.535153,-1.8733059,-1.7966701,-6.0410995,-4.3745937,-9.361366,-7.3918095,7.2458777,calm
-623.7818,46.187492,-32.805664,9.1859045,-22.164883,-5.615224,-25.955086,-5.3562145,-11.096386,-20.65168,-5.9988966,-4.2515087,-13.706807,calm
-536.02844,97.3639,0.96214134,5.608911,0.53493005,8.940079,-12.907306,-3.1714718,-5.222587,-6.9762,-19.745386,-10.682912,6.6242404,calm
-536.2715,50.388287,-25.490223,9.087735,-22.425934,-3.7723677,-20.582092,-5.1956453,-6.123276,-17.215221,-18.242393,-2.9963076,-5.070843,calm
-594.6807,85.0574,-11.793521,9.807557,-0.7726237,19.454672,-7.398306,-2.8234916,-3.5286026,-6.591737,-6.900978,-4.8710995,2.3274648,calm
-623.7967,56.6078,-25.820448,4.1267204,-15.747285,-8.96073,-18.116756,-11.250157,-12.011411,-11.805969,-8.5361395,-6.8997493,-9.374485,calm
-650.5671,101.656975,-10.697155,11.889288,3.1166782,11.085636,-9.318781,-4.1363916,-8.686752,-8.603759,-12.621208,-2.9299572,4.4649167,calm
-626.098,70.09816,-21.048397,4.8910837,-10.956335,-13.373156,-17.513845,4.0913363,-10.86425,-15.825655,-1.9595548,-5.6436267,-7.196452,calm
-523.66327,94.43138,-8.186949,19.711308,1.6046349,11.288214,-1.7700787,-0.12985905,-6.391359,2.8939657,-2.523775,-5.987222,6.951593,calm
-590.2555,67.57653,-34.605034,3.1628222,-12.018421,-11.610141,-23.11545,-0.43998283,-17.387123,-21.5748,-2.7745354,-7.1648016,-13.428049,calm
-666.3153,117.32998,-3.0809252,17.541023,15.331135,5.4082036,-15.883839,-10.01001,3.606819,-7.368256,-4.946023,-0.24758868,-2.5583296,calm
-642.2103,84.0351,-22.045439,4.9917574,-9.197288,-5.7409945,-25.28916,-2.8822763,-9.847172,-19.04105,-0.7834881,-1.7155349,-6.4107957,calm
-688.16705,103.04996,-5.0423307,20.318207,2.2941198,14.065395,-21.650383,-3.4579904,-9.4225025,-10.149414,0.86582875,-3.3985791,-4.939586,calm
-622.6663,58.328094,-11.353109,8.299439,-4.0218716,0.3106693,-20.374958,10.749684,-5.566799,-18.425884,-0.7960576,-5.349942,-5.6879134,calm
-686.8695,108.89105,7.895145,16.665352,0.39151227,7.9307613,-5.8584876,-12.110298,-9.749453,-9.749462,-3.583609,-4.788602,-5.3406878,calm
-509.98407,60.55582,-18.907026,4.3995442,-2.7564044,-2.45183,-20.260654,-8.816464,-10.250389,-20.025484,-11.122782,-4.241529,-4.3184767,calm
-622.9883,102.28947,10.565871,22.4183,-2.89805,12.832268,-7.6952095,4.90147,-2.272774,0.084828034,-6.8439436,-8.543801,2.4530387,calm
-586.2191,63.964817,-30.230873,2.2966557,-9.867797,-4.823891,-18.219814,-6.9543705,-6.359331,-18.827026,-10.511427,-3.4789624,-11.485113,calm
-655.226,104.091446,-7.1999803,16.631258,3.186524,6.613928,-5.5951004,-8.134147,-6.9458694,-4.5365124,-9.871206,-3.8112833,7.1552253,calm
-698.3063,53.642006,-12.720428,4.562699,-10.474761,0.2535488,-19.14966,3.8746014,-12.868059,-9.72105,-3.3470004,-7.1194835,-7.5408616,calm
-652.64984,96.47267,4.057255,20.210546,10.672021,8.869334,-1.9806503,4.8598933,4.7091494,-2.1545568,-2.502705,2.1031957,0.90414983,calm
-585.7201,67.08775,-13.920807,1.7345165,-5.1898255,3.195949,-25.28072,-7.154548,-14.886667,-12.407738,-3.9945676,-2.128347,-12.875094,calm
-622.9234,93.663155,5.7567554,15.246411,7.777727,10.256733,-4.85453,3.3777277,-1.1489716,-7.877067,-6.259016,-1.6475575,2.8435528,calm
-597.7797,86.07708,-11.269331,22.107378,-2.9047234,11.113781,-7.024874,-0.8755557,-6.942959,-4.766722,-11.068992,-3.9154117,4.9980016,calm
-645.8685,62.60602,-28.625942,7.180569,-18.431784,-12.615358,-19.856104,-4.1723366,-7.6662564,-25.012896,-9.51096,-3.4952695,-10.103739,calm
-559.1266,112.22017,-6.039307,1.8053653,2.7847817,10.721326,-13.111733,-7.947127,-1.7388098,-7.5639358,-18.855057,-10.7113285,8.796135,calm
-585.73987,60.46389,-21.192673,10.008312,-25.120375,-9.296188,-17.837185,-3.9696646,-5.3662333,-12.244162,-18.317646,-4.6607695,-4.031958,calm
-630.2581,99.759705,2.4040616,9.818605,-0.22005963,23.475592,-5.47414,-0.8890025,-2.7904005,-5.5320406,-4.610152,-6.5901203,3.3384786,calm
-618.65485,66.5083,-22.021132,4.1380615,-18.65391,-11.718859,-20.823599,-6.6582,-7.0021,-14.38729,-7.4328732,-10.098384,-7.062638,calm
-645.2036,87.98659,-10.282559,11.194934,3.0283723,10.280941,-7.187541,-3.7805066,-12.336161,-5.576106,-12.375915,-7.9741797,3.7514904,calm
-602.67694,69.77595,-20.175901,2.0157182,-11.784803,-13.282732,-19.022844,5.2186933,-16.777042,-17.445179,-5.5901785,-7.6022506,-9.470693,calm
-512.03534,101.534355,-19.94577,15.579543,-2.151106,7.9842353,-5.8967986,-1.5074817,-9.886423,-4.2833447,-8.189264,-8.588643,8.643785,calm
-588.0177,65.01752,-29.301374,4.090798,-9.37763,-9.898685,-17.782282,-1.6355103,-16.24095,-19.143675,-4.630512,-6.326571,-12.430345,calm
-639.3659,122.63041,-13.281851,15.020723,16.785429,10.235282,-19.667524,-13.69427,-0.62785316,-7.791321,-5.64294,-0.41332966,-2.233463,calm
-663.307,80.02832,-23.992802,2.8097675,-12.16232,-8.614266,-24.892174,0.07122998,-7.121268,-20.919453,-3.8258271,-0.41011664,-5.094305,calm
-716.9309,98.41391,-1.1345922,21.431944,2.411359,8.523608,-14.188636,0.59906125,-5.5313215,-13.876786,-5.1801314,-1.9386095,-3.6684346,calm
-630.3009,59.529697,-14.691459,6.052067,-2.9528928,2.1886015,-21.881912,7.407125,-6.75322,-16.532848,1.258708,-4.0515475,-7.018538,calm
-707.94006,100.1261,11.246521,16.382034,3.1950984,9.051336,-4.662007,-9.429693,-9.333629,-8.5221,-5.932381,-5.9016166,-4.6578135,calm
-478.40942,66.500374,-25.102201,-1.3930502,-3.033037,-4.4712467,-22.99793,-13.476637,-12.733235,-18.855196,-10.945636,-4.519908,-5.040723,calm
-609.0934,107.48168,2.2361975,22.238623,-2.6581306,11.821387,-7.4597325,7.4657884,-2.1986318,-5.103619,-11.288687,-8.422385,1.7961543,calm
-590.9646,61.37154,-27.941944,2.9696624,-8.949826,-1.647,-18.687696,-6.3744116,-12.857732,-19.736063,-8.691352,-2.5881236,-11.019928,calm
-653.0686,104.73632,-9.213408,13.644442,5.187538,4.5573483,-5.1542172,-8.107476,-6.1386986,-3.5496109,-11.045123,-3.230072,6.4328203,calm
-715.5479,58.895714,-11.455556,9.73521,-9.778164,3.5661159,-22.445505,2.9391217,-13.291279,-12.768787,0.2734358,-10.721895,-5.393006,calm
-657.18646,94.49628,3.0563717,21.762907,9.472419,9.490749,-3.219724,4.4785037,2.3924496,-2.6213083,-1.5183088,0.63102174,-0.07273335,calm
-605.37976,64.51484,-12.24369,1.1550468,-4.096352,2.382988,-25.745451,-2.3972192,-15.921528,-15.520462,-6.0237484,0.33706614,-11.382126,calm
-644.4944,97.606964,5.9901986,19.690695,11.396697,15.413708,-3.9694006,5.566005,-0.43780553,-6.7135873,-5.1934643,-0.8831155,2.059007,calm
-594.94226,89.91975,-15.26271,18.767534,-1.6074185,10.941558,-7.4462204,-0.36091802,-6.274868,-4.9641333,-9.889434,-6.53407,7.9941626,calm
-653.3536,57.80067,-27.833733,5.5689416,-15.975927,-4.120289,-27.374233,-4.1616507,-11.175631,-23.308891,-2.9197648,-1.9239368,-11.691605,calm
-554.309,106.28705,-4.7772727,3.882297,2.428549,10.209872,-16.742924,-8.202172,-1.5632875,-6.9942503,-20.351086,-11.243452,11.565264,calm
-581.83813,66.75364,-22.20431,7.7102823,-22.255346,-8.884213,-20.74198,-3.684482,-6.526966,-13.879202,-18.790655,-5.250021,-4.392685,calm
-628.71564,91.26586,1.5372603,10.755165,-0.28519005,20.135786,-5.3541718,-0.6466323,-2.2898648,-3.282151,-4.00763,-6.1167617,-0.66298926,calm
-615.7868,63.251698,-23.121082,0.584447,-18.859571,-9.9352865,-23.936205,-6.4932637,-9.691162,-16.72442,-8.604913,-5.1764045,-11.197818,calm
-631.56824,95.01561,-0.11632066,15.517663,2.0352647,10.882266,-3.2471597,-2.6984923,-9.356375,-6.3340764,-11.837107,-6.4687424,4.073222,calm
-597.46027,64.80426,-16.719906,3.1633608,-17.488516,-14.701615,-20.021141,3.6061869,-14.270344,-15.450556,-5.931977,-7.8230247,-11.336492,calm
-513.83905,103.781166,-10.228772,23.007631,-7.558329,12.422928,-2.8444097,-2.563822,-9.579686,-1.4595726,-7.757829,-10.638468,9.324844,calm
-592.596,76.069824,-27.2982,8.151212,-10.6569395,-10.110389,-18.644215,1.325699,-15.679636,-19.128666,-0.59515756,-4.177249,-11.944788,calm
-651.49567,112.85174,3.1437633,17.3766,8.60816,-2.4348927,-13.311853,-5.712262,3.8747902,-7.910648,-6.448225,1.8110884,-3.2527144,calm
-652.8756,79.49015,-28.908974,4.9890494,-8.1921,-7.325589,-24.770788,-1.384364,-11.185118,-17.7276,-1.4220979,-1.488473,-7.2460556,calm
-706.3535,88.20981,-0.39522833,18.735577,1.449941,12.284514,-14.336369,-2.5257182,-10.530702,-12.211748,-2.3637297,-3.1315696,-5.1572022,calm
-636.4295,57.266167,-11.334433,9.739826,-6.008548,3.763824,-20.690199,8.89326,-5.635835,-16.989475,1.5971347,-3.3525307,-6.1356072,calm
-709.27826,103.75456,6.164351,21.067938,2.2029893,7.0069532,-7.662686,-12.2614765,-9.243241,-8.719893,-6.412481,-5.6606636,-7.6800923,calm
-483.67673,51.884655,-18.410654,3.887777,-2.943686,-3.8307123,-19.6391,-3.9703615,-10.665667,-20.547379,-11.198246,-6.1313224,-6.957549,calm
-610.84296,94.28094,10.687766,22.982191,-4.700709,10.917835,-3.7863643,6.499245,-3.5227587,-0.15646797,-9.356579,-6.4748254,1.6383648,calm
-573.2819,63.30047,-27.27591,-1.7512264,-8.80848,-1.6823945,-19.362461,-7.184048,-12.385348,-22.681992,-9.854649,-0.9291869,-9.497713,calm
-688.70776,104.49518,-7.8387256,18.201189,0.9814828,7.1377625,-3.3418398,-8.830411,-10.160542,-4.4782143,-9.626965,-6.6559215,6.621854,calm
-701.9653,50.856472,-11.97572,10.731935,-10.141531,3.71988,-21.339718,3.6494524,-14.858484,-9.109525,-0.71853656,-10.0285,-5.2072945,calm
-611.76215,104.13795,-6.8620396,20.098833,12.081849,11.079233,-6.6286554,2.4238026,-0.29531682,-6.83982,-4.6416364,-0.60919404,-1.4511085,calm
-588.1103,56.262928,-4.8336735,4.449508,-6.719674,2.4193697,-23.57217,-6.555487,-14.596077,-10.287903,-4.7924976,-0.5259504,-11.325015,calm
-642.2221,94.335434,5.7734637,24.688974,5.959347,15.570945,-0.9457918,5.252962,-2.5065327,-7.7397738,-6.5982757,-0.903711,4.550311,calm
-558.674,82.736534,-11.239158,22.802341,0.08566612,6.6244802,-6.371668,-2.2670865,-7.5499883,-8.23293,-8.372187,-3.522215,3.672691,calm
-651.5442,51.36496,-25.445055,7.995745,-22.622034,-7.399897,-24.04329,-3.009665,-12.301645,-24.09358,-7.9002714,-5.7826896,-12.331397,calm
-545.7243,112.01135,-5.971031,3.5446417,1.9911004,10.39283,-12.957787,-9.507538,-2.5402563,-4.3134813,-19.571909,-14.051768,8.20757,calm
-524.2909,58.497875,-26.218515,12.052551,-27.002142,-6.8441086,-20.979034,-8.078192,-2.1912837,-16.320559,-22.246336,-4.071862,-7.50149,calm
